GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B22,B_B30,B_B42,B_B46,B_B50,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T13,T_T16,T_T19,T_T20,T_T22,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
1428859,,,,,,290877.3588335818,,,,,,,,,,,290877.3588335818,,,,,,,,,,1997,1990,,,,
1428872,,,,,,9357161.036977785,,,,,,,,,,,5961167.872595717,3395993.1643820675,,,,,,,,,1997,1990,,,,
1428885,,,,,,936261.4987455914,,,,,,,,,,,936261.4987455914,,,,,,,,,,1997,1990,,,,
1428898,,,,,,1338035.8506344762,,,,,,,,,,,170890.4483147293,498127.4770025088,,,,669017.9253172381,,,,,1997,1990,,,,
1428911,,,,,,474493.6915972803,,,,,,,,,,,474493.6915972803,,,,,,,,,,1997,1990,,,,
1428963,,,,,,178162.38228556886,,,,,,,,,,,178162.38228556886,,,,,,,,,,1997,1990,,,,
1428976,,,,,,434498.0547576628,,,,,,,,,,,434498.0547576628,,,,,,,,,,1997,1990,,,,
1429028,,,,,,52721.5212885867,,,,,,,,,,,52721.5212885867,,,,,,,,,,1997,1990,,,,
1429041,,,,,,59993.45525942624,,,,,,,,,,,41813.62033232738,,,,,18179.834927098862,,,,,1997,1990,,,,
1429054,,,,,,179980.36577827873,,,,,,,,,,,179980.36577827873,,,,,,,,,,1997,1990,,,,
1429080,,,,,,189070.28324182818,,,,,,,,,,,161800.53085117988,,,,,27269.752390648293,,,,,1997,1990,,,,
1429093,,,,,,50903.537795876815,,,,,,,,,,,50903.537795876815,,,,,,,,,,1997,1990,,,,
1429106,,,,,,65447.405737555906,,,,,,,,,,,65447.405737555906,,,,,,,,,,1997,1990,,,,
1429119,,,,,,692651.7107224667,,,,,,,,,,,692651.7107224667,,,,,,,,,,1997,1990,,,,
1429145,,,,,,89081.19114278443,,,,,,,,,,,89081.19114278443,,,,,,,,,,1997,1990,,,,
1429249,,,,,,254517.68897938408,,,,,,,,,,,254517.68897938408,,,,,,,,,,1997,1990,,,,
1429288,,,,,,118168.9270261426,,,,,,,,,,,118168.9270261426,,,,,,,,,,1997,1990,,,,
1429392,,,,,,109079.00956259317,,,,,,,,,,,109079.00956259317,,,,,,,,,,1997,1990,,,,
1429405,,,,,,196342.21721266772,,,,,,,,,,,196342.21721266772,,,,,,,,,,1997,1990,,,,
1429444,,,,,,250881.7219939643,,,,,,,,,,,250881.7219939643,,,,,,,,,,1997,1990,,,,
1429483,,,,,,101807.07559175363,,,,,,,,,,,101807.07559175363,,,,,,,,,,1997,1990,,,,
1429496,,,,,,1817.9834927098861,,,,,,,,,,,1817.9834927098861,,,,,,,,,,1997,1990,,,,
1429639,,,,,,2506999.236446933,,,,,,,,,,,2065229.2477184308,,,441769.98872850236,,,,,,,1997,1990,,,,
1429652,,,,,,11406028.433261827,,,,,,,,,,,11406028.433261827,,,,,,,,,,1997,1990,,,,
1429730,,,,,,6799258.262734975,,,,,,,,,,,6041159.146274952,,,,,758099.1164600225,,,,,1997,1990,,,,
1429756,,,,,,8111842.344471512,,,,,,,,,,,7924590.044722394,,,,,187252.29974911828,,,,,1997,1990,,,,
1430029,,,,,,5092171.763080391,,,,,,,,,,,3681416.5727375196,818092.5717194488,,396320.4014107552,,196342.21721266772,,,,,1997,1990,,,,
1430107,,,,,,149074.64640221067,,,,,,,,,,,149074.64640221067,,,,,,,,,,1997,1990,,,,
1430120,,,,,,14543.86794167909,,,,,,,,,,,9089.917463549431,,,,,5453.950478129658,,,,,1997,1990,,,,
1430146,,,,,,116350.94353343271,,,,,,,,,,,116350.94353343271,,,,,,,,,,1997,1990,,,,
1430159,,,,,,23633.785405228522,,,,,,,,,,,23633.785405228522,,,,,,,,,,1997,1990,,,,
1430250,,,,,,5453.950478129658,,,,,,,,,,,5453.950478129658,,,,,,,,,,1997,1990,,,,
1430328,,,,,,681743.8097662074,,,,,,,,,,,681743.8097662074,,,,,,,,,,1997,1990,,,,
1430406,,,,,,199978.1841980875,,,,,,,,,,,199978.1841980875,,,,,,,,,,1997,1990,,,,
1430432,,,,,,125440.86099698216,,,,,,,,,,,125440.86099698216,,,,,,,,,,1997,1990,,,,
1430445,,,,,,39995.636839617495,,,,,,,,,,,27269.752390648293,,,,,12725.884448969204,,,,,1997,1990,,,,
1430458,,,,,,18179.834927098862,,,,,,,,,,,16361.851434388976,,,,,1817.9834927098861,,,,,1997,1990,,,,
1430523,,,,,,401774.35188888485,,,,,,,,,,,401774.35188888485,,,,,,,,,,1997,1990,,,,
1430549,,,,,,776278.9513871215,,,,,,,,,,,776278.9513871215,,,,,,,,,,1997,1990,,,,
1430575,,,,,,56357.48827400647,,,,,,,,,,,56357.48827400647,,,,,,,,,,1997,1990,,,,
1430588,,,,,,18179.834927098862,,,,,,,,,,,18179.834927098862,,,,,,,,,,1997,1990,,,,
1430627,,,,,,98171.10860633386,,,,,,,,,,,98171.10860633386,,,,,,,,,,1997,1990,,,,
1430666,,,,,,1045340.5083081846,,,,,,,,,,,1045340.5083081846,,,,,,,,,,1997,1990,,,,
1430718,,,,,,185434.3162564084,,,,,,,,,,,185434.3162564084,,,,,,,,,,1997,1990,,,,
1430731,,,,,,96353.12511362397,,,,,,,,,,,96353.12511362397,,,,,,,,,,1997,1990,,,,
1430744,,,,,,149074.64640221067,,,,,,,,,,,149074.64640221067,,,,,,,,,,1997,1990,,,,
1430757,,,,,,76355.30669381522,,,,,,,,,,,32723.702868777953,43631.603825037266,,,,,,,,,1997,1990,,,,
1430783,,,,,,85445.22415736465,,,,,,,,,,,85445.22415736465,,,,,,,,,,1997,1990,,,,
1430822,,,,,,50903.537795876815,,,,,,,,,,,50903.537795876815,,,,,,,,,,1997,1990,,,,
1430887,,,,,,72719.33970839545,,,,,,,,,,,72719.33970839545,,,,,,,,,,1997,1990,,,,
1430926,,,,,,6579282.260117078,,,,,,,,,,,4935825.182707341,1643457.077409737,,,,,,,,,1997,1990,,,,
1430939,,,,,,1210777.0061447842,,,,,,,,,,,1210777.0061447842,,,,,,,,,,1997,1990,,,,
1430952,,,,,,959895.2841508199,,,,,,,,,,,959895.2841508199,,,,,,,,,,1997,1990,,,,
1430965,,,,,,687197.760244337,,,,,,,,,,,687197.760244337,,,,,,,,,,1997,1990,,,,
1430978,,,,,,10907.900956259316,,,,,,,,,,,10907.900956259316,,,,,,,,,,1997,1990,,,,
1431017,,,,,,119986.91051885248,,,,,,,,,,,119986.91051885248,,,,,,,,,,1997,1990,,,,
1431030,,,,,,254517.68897938408,,,,,,,,,,,254517.68897938408,,,,,,,,,,1997,1990,,,,
1431069,,,,,,98171.10860633386,,,,,,,,,,,98171.10860633386,,,,,,,,,,1997,1990,,,,
1431121,,,,,,1423481.074791841,,,,,,,,,,,1423481.074791841,,,,,,,,,,1997,1990,,,,
1431165,,,,,,598116.5691015526,,,,,,,,,,,350870.81409300806,,,,,247245.7550085445,,,,,1997,1990,,,,
1431277,,,,,,7271.933970839545,,,,,,,,,,,7271.933970839545,,,,,,,,,,1997,1990,,,,
1431342,,,,,,132712.79496782168,,,,,,,,,,,132712.79496782168,,,,,,,,,,1997,1990,,,,
1431355,,,,,,132712.79496782168,,,,,,,,,,,132712.79496782168,,,,,,,,,,1997,1990,,,,
1431381,,,,,,150892.62989492057,,,,,,,,,,,150892.62989492057,,,,,,,,,,1997,1990,,,,
1431394,,,,,,492673.52652437915,,,,,,,,,,,492673.52652437915,,,,,,,,,,1997,1990,,,,
1431446,,,,,,174526.41530014906,,,,,,,,,,,174526.41530014906,,,,,,,,,,1997,1990,,,,
1431537,,,,,,219976.00261789624,,,,,,,,,,,219976.00261789624,,,,,,,,,,1997,1990,,,,
1431576,,,,,,41813.62033232738,,,,,,,,,,,41813.62033232738,,,,,,,,,,1997,1990,,,,
1431589,,,,,,848998.2910955169,,,,,,,,,,,776278.9513871215,,,,,72719.33970839545,,,,,1997,1990,,,,
1431602,,,,,,89081.19114278443,,,,,,,,,,,89081.19114278443,,,,,,,,,,1997,1990,,,,
1431641,,,,,,118168.9270261426,,,,,,,,,,,118168.9270261426,,,,,,,,,,1997,1990,,,,
1431667,,,,,,5453.950478129658,,,,,,,,,,,5453.950478129658,,,,,,,,,,1997,1990,,,,
1431680,,,,,,1014434.7889321165,,,,,,,,,,,1003526.8879758572,,,,,10907.900956259316,,,,,1997,1990,,,,
1431732,,,,,,165436.49783659965,,,,,,,,,,,165436.49783659965,,,,,,,,,,1997,1990,,,,
1431745,,,,,,481765.62556811987,,,,,,,,,,,481765.62556811987,,,,,,,,,,1997,1990,,,,
1431771,,,,,,101807.07559175363,,,,,,,,,,,101807.07559175363,,,,,,,,,,1997,1990,,,,
1431784,,,,,,79991.27367923499,,,,,,,,,,,79991.27367923499,,,,,,,,,,1997,1990,,,,
1431836,,,,,,109079.00956259317,,,,,,,,,,,109079.00956259317,,,,,,,,,,1997,1990,,,,
1431888,,,,,,158164.5638657601,,,,,,,,,,,158164.5638657601,,,,,,,,,,1997,1990,,,,
1431914,,,,,,209068.1016616369,,,,,,,,,,,209068.1016616369,,,,,,,,,,1997,1990,,,,
1431940,,,,,,630840.2719703305,,,,,,,,,,,629022.2884776206,,,,,1817.9834927098861,,,,,1997,1990,,,,
1431953,,,,,,94535.14162091409,,,,,,,,,,,94535.14162091409,,,,,,,,,,1997,1990,,,,
1431979,,,,,,69083.37272297568,,,,,,,,,,,69083.37272297568,,,,,,,,,,1997,1990,,,,
1431992,,,,,,12725.884448969204,,,,,,,,,,,12725.884448969204,,,,,,,,,,1997,1990,,,,
1432018,,,,,,4877649.710940625,,,,,,,,,,,1928880.4857651892,,,,,2948769.2251754357,,,,,1997,1990,,,,
1432070,,,,,,70901.35621568556,,,,,,,,,,,70901.35621568556,,,,,,,,,,1997,1990,,,,
1432148,,,,,,78173.2901865251,,,,,,,,,,,78173.2901865251,,,,,,,,,,1997,1990,,,,
1432174,,,,,,74537.32320110533,,,,,,,,,,,74537.32320110533,,,,,,,,,,1997,1990,,,,
1432187,,,,,,59993.45525942624,,,,,,,,,,,59993.45525942624,,,,,,,,,,1997,1990,,,,
1432200,,,,,,27269.752390648293,,,,,,,,,,,21815.801912518633,,,,,5453.950478129658,,,,,1997,1990,,,,
1432226,,,,,,143620.69592408102,,,,,,,,,,,143620.69592408102,,,,,,,,,,1997,1990,,,,
1432265,,,,,,467221.7576264408,,,,,,,,,,,467221.7576264408,,,,,,,,,,1997,1990,,,,
1432304,,,,,,176344.39879285896,,,,,,,,,,,176344.39879285896,,,,,,,,,,1997,1990,,,,
1432395,,,,,,9089.917463549431,,,,,,,,,,,7271.933970839545,,,,,1817.9834927098861,,,,,1997,1990,,,,
1432408,,,,,,67265.38923026579,,,,,,,,,,,,67265.38923026579,,,,,,,,,1997,1990,,,,
1432434,,,,,,1899792.749881831,,,,,,,,,,,1423481.074791841,476311.6750899902,,,,,,,,,1997,1990,,,,
1432447,,,,,,83627.24066465476,,,,,,,,,,,83627.24066465476,,,,,,,,,,1997,1990,,,,
1432486,,,,,,7271.933970839545,,,,,,,,,,,7271.933970839545,,,,,,,,,,1997,1990,,,,
1432499,,,,,,50903.537795876815,,,,,,,,,,,50903.537795876815,,,,,,,,,,1997,1990,,,,
1432525,,,,,,603570.5195796823,,,,,,,,,,,603570.5195796823,,,,,,,,,,1997,1990,,,,
1432538,,,,,,394502.4179180453,,,,,,,,,,,394502.4179180453,,,,,,,,,,1997,1990,,,,
1432616,,,,,,5453.950478129658,,,,,,,,,,,1817.9834927098861,3635.9669854197723,,,,,,,,,1997,1990,,,,
1432642,,,,,,247245.7550085445,,,,,,,,,,,247245.7550085445,,,,,,,,,,1997,1990,,,,
1432694,,,,,,4494055.193978839,,,,,,,,,,,4494055.193978839,,,,,,,,,,1997,1990,,,,
1432707,,,,,,76355.30669381522,,,,,,,,,,,76355.30669381522,,,,,,,,,,1997,1990,,,,
1432720,,,,,,178162.38228556886,,,,,,,,,,,178162.38228556886,,,,,,,,,,1997,1990,,,,
1432746,,,,,,13189470.239610225,,,,,,,,,,,7115587.3904664945,4401338.035850635,,,,1672544.8132930952,,,,,1997,1990,,,,
1432863,,,,,,47267.570810457044,,,,,,,,,,,47267.570810457044,,,,,,,,,,1997,1990,,,,
1432902,,,,,,270879.54041377304,,,,,,,,,,,270879.54041377304,,,,,,,,,,1997,1990,,,,
1432928,,,,,,774460.9678944115,,,,,,,,,,,774460.9678944115,,,,,,,,,,1997,1990,,,,
1432967,,,,,,5453.950478129658,,,,,,,,,,,5453.950478129658,,,,,,,,,,1997,1990,,,,
1432980,,,,,,105443.0425771734,,,,,,,,,,,105443.0425771734,,,,,,,,,,1997,1990,,,,
1432993,,,,,,127258.84448969204,,,,,,,,,,,127258.84448969204,,,,,,,,,,1997,1990,,,,
1433058,,,,,,309057.1937606807,,,,,,,,,,,309057.1937606807,,,,,,,,,,1997,1990,,,,
1433110,,,,,,81809.25717194488,,,,,,,,,,,81809.25717194488,,,,,,,,,,1997,1990,,,,
1433136,,,,,,163618.51434388975,,,,,,,,,,,163618.51434388975,,,,,,,,,,1997,1990,,,,
1433188,,,,,,56357.48827400647,,,,,,,,,,,56357.48827400647,,,,,,,,,,1997,1990,,,,
1433227,,,,,,21815.801912518633,,,,,,,,,,,21815.801912518633,,,,,,,,,,1997,1990,,,,
1433240,,,,,,185434.3162564084,,,,,,,,,,,185434.3162564084,,,,,,,,,,1997,1990,,,,
1433266,,,,,,247245.7550085445,,,,,,,,,,,247245.7550085445,,,,,,,,,,1997,1990,,,,
1433279,,,,,,747191.2155037633,,,,,,,,,,,739919.2815329237,,,,,7271.933970839545,,,,,1997,1990,,,,
1433305,,,,,,363596.69854197727,,,,,,,,,,,363596.69854197727,,,,,,,,,,1997,1990,,,,
1433318,,,,,,5453.950478129658,,,,,,,,,,,3635.9669854197723,,,,,1817.9834927098861,,,,,1997,1990,,,,
1433357,,,,,,23633.785405228522,,,,,,,,,,,16361.851434388976,7271.933970839545,,,,,,,,,1997,1990,,,,
1433370,,,,,,116350.94353343271,,,,,,,,,,,116350.94353343271,,,,,,,,,,1997,1990,,,,
1433383,,,,,,14325709.922553902,,,,,,,,,,,14325709.922553902,,,,,,,,,,1997,1990,,,,
1433422,,,,,,178162.38228556886,,,,,,,,,,,178162.38228556886,,,,,,,,,,1997,1990,,,,
1433513,,,,,,2008871.7594444242,,,,,,,,,,,968985.2016143694,907173.7628622332,,,,132712.79496782168,,,,,1997,1990,,,,
1433552,,,,,,145438.6794167909,,,,,,,,,,,145438.6794167909,,,,,,,,,,1997,1990,,,,
1433591,,,,,,172708.4318074392,,,,,,,,,,,172708.4318074392,,,,,,,,,,1997,1990,,,,
1433695,,,,,,5175799.003745046,,,,,,,,,,,5175799.003745046,,,,,,,,,,1997,1990,,,,
1433851,,,,,,172708.4318074392,,,,,,,,,,,172708.4318074392,,,,,,,,,,1997,1990,,,,
1433864,,,,,,307239.21026797075,,,,,,,,,,,307239.21026797075,,,,,,,,,,1997,1990,,,,
1433877,,,,,,25451.768897938407,,,,,,,,,,,25451.768897938407,,,,,,,,,,1997,1990,,,,
1433981,,,,,,723557.4300985347,,,,,,,,,,,723557.4300985347,,,,,,,,,,1997,1990,,,,
1434007,,,,,,23633.785405228522,,,,,,,,,,,23633.785405228522,,,,,,,,,,1997,1990,,,,
1434020,,,,,,290877.3588335818,,,,,,,,,,,290877.3588335818,,,,,,,,,,1997,1990,,,,
1434098,,,,,,54539.504781296586,,,,,,,,,,,54539.504781296586,,,,,,,,,,1997,1990,,,,
1434124,,,,,,85445.22415736465,,,,,,,,,,,85445.22415736465,,,,,,,,,,1997,1990,,,,
1434137,,,,,,7271.933970839545,,,,,,,,,,,7271.933970839545,,,,,,,,,,1997,1990,,,,
1434163,,,,,,339962.9131367487,,,,,,,,,,,339962.9131367487,,,,,,,,,,1997,1990,,,,
1434189,,,,,,339962.9131367487,,,,,,,,,,,339962.9131367487,,,,,,,,,,1997,1990,,,,
1434228,,,,,,149074.64640221067,,,,,,,,,,,149074.64640221067,,,,,,,,,,1997,1990,,,,
1434332,,,,,,27269.752390648293,,,,,,,,,,,27269.752390648293,,,,,,,,,,1997,1990,,,,
1434345,,,,,,79991.27367923499,,,,,,,,,,,79991.27367923499,,,,,,,,,,1997,1990,,,,
1434384,,,,,,79991.27367923499,,,,,,,,,,,79991.27367923499,,,,,,,,,,1997,1990,,,,
1434423,,,,,,3635.9669854197723,,,,,,,,,,,3635.9669854197723,,,,,,,,,,1997,1990,,,,
1434449,,,,,,547213.0313056757,,,,,,,,,,,454495.87317747157,,,,,92717.1581282042,,,,,1997,1990,,,,
1434462,,,,,,30905.719376068064,,,,,,,,,,,30905.719376068064,,,,,,,,,,1997,1990,,,,
1434501,,,,,,83627.24066465476,,,,,,,,,,,83627.24066465476,,,,,,,,,,1997,1990,,,,
1434514,,,,,,7497363.923935571,,,,,,,,,,,5663018.579791295,1834345.3441442752,,,,,,,,,1997,1990,,,,
1434527,,,,,,865360.1425299059,,,,,,,,,,,865360.1425299059,,,,,,,,,,1997,1990,,,,
1434553,,,,,,3635.9669854197723,,,,,,,,,,,,3635.9669854197723,,,,,,,,,1997,1990,,,,
1434657,,,,,,147256.6629095008,,,,,,,,,,,147256.6629095008,,,,,,,,,,1997,1990,,,,
1434670,,,,,,2681525.6517470824,,,,,,,,,,,2681525.6517470824,,,,,,,,,,1997,1990,,,,
1434722,,,,,,25599025.56084791,,,,,,,,,,,22624804.566774532,,,,,2974220.9940733737,,,,,1997,1990,,,,
1434865,,,,,,1045340.5083081846,,,,,,,,,,,474493.6915972803,570846.8167109042,,,,,,,,,1997,1990,,,,
1434982,,,,,,34541.68636148784,,,,,,,,,,,34541.68636148784,,,,,,,,,,1997,1990,,,,
1435047,,,,,,987165.0365414682,,,,,,,,,,,981711.0860633386,,,,,5453.950478129658,,,,,1997,1990,,,,
1435060,,,,,,367232.665527397,,,,,,,,,,,367232.665527397,,,,,,,,,,1997,1990,,,,
1435073,,,,,,27269.752390648293,,,,,,,,,,,27269.752390648293,,,,,,,,,,1997,1990,,,,
1435242,,,,,,30905.719376068064,,,,,,,,,,,30905.719376068064,,,,,,,,,,1997,1990,,,,
1435307,,,,,,9051739.810202524,,,,,,,,,,,9051739.810202524,,,,,,,,,,1997,1990,,,,
1435333,,,,,,163618.51434388975,,,,,,,,,,,163618.51434388975,,,,,,,,,,1997,1990,,,,
1435359,,,,,,139984.72893866122,,,,,,,,,,,139984.72893866122,,,,,,,,,,1997,1990,,,,
1435398,,,,,,16361.851434388976,,,,,,,,,,,16361.851434388976,,,,,,,,,,1997,1990,,,,
1435411,,,,,,49938188.56124786,,,,,,,,,,,48302003.417808965,,,,,1636185.1434388976,,,,,1997,1990,,,,
1435515,,,,,,29087.73588335818,,,,,,,,,,,19997.818419808747,9089.917463549431,,,,,,,,,1997,1990,,,,
1435567,,,,,,65447.405737555906,,,,,,,,,,,65447.405737555906,,,,,,,,,,1997,1990,,,,
1435645,,,,,,207250.11816892703,,,,,,,,,,,207250.11816892703,,,,,,,,,,1997,1990,,,,
1435671,,,,,,3635.9669854197723,,,,,,,,,,,3635.9669854197723,,,,,,,,,,1997,1990,,,,
1435814,,,,,,185434.3162564084,,,,,,,,,,,185434.3162564084,,,,,,,,,,1997,1990,,,,
1435827,,,,,,4346798.531069338,,,,,,,,,,,4346798.531069338,,,,,,,,,,1997,1990,,,,
1435866,,,,,,945351.4162091408,,,,,,,,,,,636294.2224484602,309057.1937606807,,,,,,,,,1997,1990,,,,
1435957,,,,,,83627.24066465476,,,,,,,,,,,83627.24066465476,,,,,,,,,,1997,1990,,,,
1435970,,,,,,141802.71243137112,,,,,,,,,,,141802.71243137112,,,,,,,,,,1997,1990,,,,
1435996,,,,,,87263.20765007453,,,,,,,,,,,87263.20765007453,,,,,,,,,,1997,1990,,,,
1436061,,,,,,741737.2650256336,,,,,,,,,,,741737.2650256336,,,,,,,,,,1997,1990,,,,
1436074,,,,,,14543.86794167909,,,,,,,,,,,14543.86794167909,,,,,,,,,,1997,1990,,,,
1436087,,,,,,74537.32320110533,,,,,,,,,,,74537.32320110533,,,,,,,,,,1997,1990,,,,
1436100,,,,,,149074.64640221067,,,,,,,,,,,149074.64640221067,,,,,,,,,,1997,1990,,,,
1436126,,,,,,154528.59688034034,,,,,,,,,,,154528.59688034034,,,,,,,,,,1997,1990,,,,
1436139,,,,,,176344.39879285896,,,,,,,,,,,176344.39879285896,,,,,,,,,,1997,1990,,,,
1436150,,,,,,56357.48827400647,,,,,,,,,,,56357.48827400647,,,,,,,,,,1997,1990,,,,
1436152,,,,,,163618.51434388975,,,,,,,,,,,163618.51434388975,,,,,,,,,,1997,1990,,,,
1436178,,,,,,110896.99305530306,,,,,,,,,,,110896.99305530306,,,,,,,,,,1997,1990,,,,
1436190,,,,,,23633.785405228522,,,,,,,,,,,14543.86794167909,9089.917463549431,,,,,,,,,1997,1990,,,,
1436295,,,,,,81809.25717194488,,,,,,,,,,,81809.25717194488,,,,,,,,,,1997,1990,,,,
1436347,,,,,,25451.768897938407,,,,,,,,,,,25451.768897938407,,,,,,,,,,1997,1990,,,,
1436360,,,,,,116350.94353343271,,,,,,,,,,,116350.94353343271,,,,,,,,,,1997,1990,,,,
1436438,,,,,,85445.22415736465,,,,,,,,,,,72719.33970839545,,,,,12725.884448969204,,,,,1997,1990,,,,
1436451,,,,,,310875.17725339055,,,,,,,,,,,310875.17725339055,,,,,,,,,,1997,1990,,,,
1436477,,,,,,9089.917463549431,,,,,,,,,,,5453.950478129658,,,,,3635.9669854197723,,,,,1997,1990,,,,
1436516,,,,,,14543.86794167909,,,,,,,,,,,14543.86794167909,,,,,,,,,,1997,1990,,,,
1436542,,,,,,12725.884448969204,,,,,,,,,,,12725.884448969204,,,,,,,,,,1997,1990,,,,
1436555,,,,,,349052.8306002981,,,,,,,,,,,347234.84710758826,,,,,1817.9834927098861,,,,,1997,1990,,,,
1436568,,,,,,10907.900956259316,,,,,,,,,,,7271.933970839545,3635.9669854197723,,,,,,,,,1997,1990,,,,
1436581,,,,,,72719.33970839545,,,,,,,,,,,72719.33970839545,,,,,,,,,,1997,1990,,,,
1436659,,,,,,70901.35621568556,,,,,,,,,,,70901.35621568556,,,,,,,,,,1997,1990,,,,
1436685,,,,,,52721.5212885867,,,,,,,,,,,52721.5212885867,,,,,,,,,,1997,1990,,,,
1436776,,,,,,127258.84448969204,,,,,,,,,,,127258.84448969204,,,,,,,,,,1997,1990,,,,
1436789,,,,,,58175.47176671636,,,,,,,,,,,58175.47176671636,,,,,,,,,,1997,1990,,,,
1436802,,,,,,56357.48827400647,,,,,,,,,,,56357.48827400647,,,,,,,,,,1997,1990,,,,
1436815,,,,,,63629.42224484602,,,,,,,,,,,63629.42224484602,,,,,,,,,,1997,1990,,,,
1436841,,,,,,16361.851434388976,,,,,,,,,,,16361.851434388976,,,,,,,,,,1997,1990,,,,
1436854,,,,,,129076.82798240193,,,,,,,,,,,129076.82798240193,,,,,,,,,,1997,1990,,,,
1436880,,,,,,205432.13467621713,,,,,,,,,,,203614.15118350726,,,,,1817.9834927098861,,,,,1997,1990,,,,
1437023,,,,,,252699.70548667418,,,,,,,,,,,252699.70548667418,,,,,,,,,,1997,1990,,,,
1437127,,,,,,27269.752390648293,,,,,,,,,,,27269.752390648293,,,,,,,,,,1997,1990,,,,
1437140,,,,,,250881.7219939643,,,,,,,,,,,250881.7219939643,,,,,,,,,,1997,1990,,,,
1437179,,,,,,25451.768897938407,,,,,,,,,,,25451.768897938407,,,,,,,,,,1997,1990,,,,
1437218,,,,,,1817.9834927098861,,,,,,,,,,,1817.9834927098861,,,,,,,,,,1997,1990,,,,
1437231,,,,,,258153.65596480385,,,,,,,,,,,258153.65596480385,,,,,,,,,,1997,1990,,,,
1437244,,,,,,218158.01912518634,,,,,,,,,,,216340.03563247647,,,,,1817.9834927098861,,,,,1997,1990,,,,
1437257,,,,,,1596189.50659928,,,,,,,,,,,1110787.9140457404,485401.5925535396,,,,,,,,,1997,1990,,,,
1437348,,,,,,7271.933970839545,,,,,,,,,,,7271.933970839545,,,,,,,,,,1997,1990,,,,
1437361,,,,,,169072.46482201942,,,,,,,,,,,169072.46482201942,,,,,,,,,,1997,1990,,,,
1437387,,,,,,67265.38923026579,,,,,,,,,,,67265.38923026579,,,,,,,,,,1997,1990,,,,
1437413,,,,,,176344.39879285896,,,,,,,,,,,176344.39879285896,,,,,,,,,,1997,1990,,,,
1437439,,,,,,19997.818419808747,,,,,,,,,,,19997.818419808747,,,,,,,,,,1997,1990,,,,
1437452,,,,,,143620.69592408102,,,,,,,,,,,143620.69592408102,,,,,,,,,,1997,1990,,,,
1437608,,,,,,1098062.0295967713,,,,,,,,,,,1098062.0295967713,,,,,,,,,,1997,1990,,,,
1437621,,,,,,5453.950478129658,,,,,,,,,,,5453.950478129658,,,,,,,,,,1997,1990,,,,
1437647,,,,,,12725.884448969204,,,,,,,,,,,12725.884448969204,,,,,,,,,,1997,1990,,,,
1437673,,,,,,69083.37272297568,,,,,,,,,,,69083.37272297568,,,,,,,,,,1997,1990,,,,
1437712,,,,,,19997.818419808747,,,,,,,,,,,9089.917463549431,10907.900956259316,,,,,,,,,1997,1990,,,,
1437725,,,,,,127258.84448969204,,,,,,,,,,,127258.84448969204,,,,,,,,,,1997,1990,,,,
1437738,,,,,,19997.818419808747,,,,,,,,,,,19997.818419808747,,,,,,,,,,1997,1990,,,,
1437751,,,,,,98171.10860633386,,,,,,,,,,,98171.10860633386,,,,,,,,,,1997,1990,,,,
1437777,,,,,,34541.68636148784,,,,,,,,,,,34541.68636148784,,,,,,,,,,1997,1990,,,,
1437790,,,,,,274515.50739919284,,,,,,,,,,,274515.50739919284,,,,,,,,,,1997,1990,,,,
1437803,,,,,,7271.933970839545,,,,,,,,,,,7271.933970839545,,,,,,,,,,1997,1990,,,,
1437842,,,,,,101807.07559175363,,,,,,,,,,,101807.07559175363,,,,,,,,,,1997,1990,,,,
1437881,,,,,,114532.96004072283,,,,,,,,,,,114532.96004072283,,,,,,,,,,1997,1990,,,,
1437894,,,,,,1508926.2989492055,,,,,,,,,,,1058066.3927571538,450859.90619205177,,,,,,,,,1997,1990,,,,
1437907,,,,,,5946624.004654038,,,,,,,,,,,4375886.266952696,,,,,1570737.7377013417,,,,,1997,1990,,,,
1437933,,,,,,10907.900956259316,,,,,,,,,,,10907.900956259316,,,,,,,,,,1997,1990,,,,
1437946,,,,,,89081.19114278443,,,,,,,,,,,89081.19114278443,,,,,,,,,,1997,1990,,,,
1437998,,,,,,25451.768897938407,,,,,,,,,,,25451.768897938407,,,,,,,,,,1997,1990,,,,
1438063,,,,,,99989.09209904374,,,,,,,,,,,99989.09209904374,,,,,,,,,,1997,1990,,,,
1438076,,,,,,269061.55692106317,,,,,,,,,,,269061.55692106317,,,,,,,,,,1997,1990,,,,
1438115,,,,,,4884921.644911464,,,,,,,,,,,4730393.048031124,,,,,154528.59688034034,,,,,1997,1990,,,,
1438180,,,,,,134530.77846053158,,,,,,,,,,,134530.77846053158,,,,,,,,,,1997,1990,,,,
1438245,,,,,,867178.1260226157,,,,,,,,,,,867178.1260226157,,,,,,,,,,1997,1990,,,,
1438258,,,,,,121804.89401156237,,,,,,,,,,,121804.89401156237,,,,,,,,,,1997,1990,,,,
1438284,,,,,,72719.33970839545,,,,,,,,,,,72719.33970839545,,,,,,,,,,1997,1990,,,,
1438323,,,,,,5453.950478129658,,,,,,,,,,,5453.950478129658,,,,,,,,,,1997,1990,,,,
